Unnamed: 0,item_title,item_picture,item_link,item_brand,item_color,item_price,item_description,item_size,item_initial_views,item_current_views,item_location,item_date_added,item_initial_followers,item_current_followers,query,session_token,date_scrapped,status,raindrop_id,raindrop_last_update,raindrop_collection,raindrop_sort,raindrop_collection_id,item_date_sold,days_elapsed,item_initial_followers2,item_current_followers2,item_price2,gained_views,gained_likes,trend_coefficient,view_score,like_score,item_rating,item_rating_normalized,item_price_normalized,item_final_rating,popularity_score,brand_price,brand_low_price_index
469,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2947260803-veste-bleu-marine-uniqlo-taille-s,,,,,,,,,,,,,,,,576703355,2023-05-24T15:42:27.832Z,,,32959999,,,,,,,,,,,,,,,,,
470,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3026027699-veste-kaki-uniqlo,,,,,,,,,,,,,,,,576703352,2023-05-24T15:42:26.534Z,,,32959999,,,,,,,,,,,,,,,,,
471,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2563855124-sur-chemise-uniqlo,,,,,,,,,,,,,,,,576703348,2023-05-24T15:42:25.219Z,,,32959999,,,,,,,,,,,,,,,,,
472,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3023782054-veste-uniqlo,,,,,,,,,,,,,,,,576703345,2023-05-24T15:42:23.849Z,,,32959999,,,,,,,,,,,,,,,,,
473,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2528896710-uniqlo-giubbotto-da-uomo,,,,,,,,,,,,,,,,576703342,2023-05-24T15:42:22.521Z,,,32959999,,,,,,,,,,,,,,,,,
474,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/3003576659-camicia-levis-beige,,,,,,,,,,,,,,,,576703341,2023-05-24T15:42:21.183Z,,,32959999,,,,,,,,,,,,,,,,,
475,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2472836125-giacca-levis-vintage-tgs,,,,,,,,,,,,,,,,576703338,2023-05-24T15:42:19.928Z,,,32959999,,,,,,,,,,,,,,,,,
476,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2949974217-veste-legere-levis,,,,,,,,,,,,,,,,576703337,2023-05-24T15:42:18.444Z,,,32959999,,,,,,,,,,,,,,,,,
477,,,https://www.vinted.fr/uomo/vestiti/completi-e-blazer/panciotti/2705936462-gilet-da-uomo-vintage-con-bottoni-in-lana-merino-di-colore-marrone,,,,,,,,,,,,,,,,576703335,2023-05-24T15:42:17.054Z,,,32959999,,,,,,,,,,,,,,,,,
478,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/1557437500-veste-en-velour,,,,,,,,,,,,,,,,576703333,2023-05-24T15:42:15.826Z,,,32959999,,,,,,,,,,,,,,,,,
479,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2918928482-veste-en-cuir-gardian-monoprix-premium-taille-s,,,,,,,,,,,,,,,,576703332,2023-05-24T15:42:14.566Z,,,32959999,,,,,,,,,,,,,,,,,
480,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2245847501-surchemise-velours,,,,,,,,,,,,,,,,576703329,2023-05-24T15:42:13.317Z,,,32959999,,,,,,,,,,,,,,,,,
481,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2407334705-veste-en-laine-noire-monoprix,,,,,,,,,,,,,,,,576703327,2023-05-24T15:42:12.068Z,,,32959999,,,,,,,,,,,,,,,,,
482,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2957695617-veste-en-lin-neuve,,,,,,,,,,,,,,,,576703326,2023-05-24T15:42:10.761Z,,,32959999,,,,,,,,,,,,,,,,,
483,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3041155932-veste-en-coton,,,,,,,,,,,,,,,,576703323,2023-05-24T15:42:09.522Z,,,32959999,,,,,,,,,,,,,,,,,
484,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2543932339-surchemise-uniqlo,,,,,,,,,,,,,,,,576703321,2023-05-24T15:42:08.272Z,,,32959999,,,,,,,,,,,,,,,,,
485,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2592995712-veste-bleu-marine,,,,,,,,,,,,,,,,576703320,2023-05-24T15:42:06.943Z,,,32959999,,,,,,,,,,,,,,,,,
486,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2451855414-zwart-heren-jack-uniqlo,,,,,,,,,,,,,,,,576703318,2023-05-24T15:42:05.668Z,,,32959999,,,,,,,,,,,,,,,,,
487,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2839131800-chemise-uniqlo,,,,,,,,,,,,,,,,576703315,2023-05-24T15:42:04.433Z,,,32959999,,,,,,,,,,,,,,,,,
488,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2734605685-veste-velours-marron,,,,,,,,,,,,,,,,576703311,2023-05-24T15:42:03.079Z,,,32959999,,,,,,,,,,,,,,,,,
489,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2974343598-veste-sur-chemise-uniqlo-gris,,,,,,,,,,,,,,,,576703309,2023-05-24T15:42:01.841Z,,,32959999,,,,,,,,,,,,,,,,,
490,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2996708699-veste-bleu-marine,,,,,,,,,,,,,,,,576703304,2023-05-24T15:42:00.544Z,,,32959999,,,,,,,,,,,,,,,,,
491,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3026407289-overshirt-jacket-uniqlo-xs,,,,,,,,,,,,,,,,576703303,2023-05-24T15:41:59.227Z,,,32959999,,,,,,,,,,,,,,,,,
492,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3043015697-giacca-di-flanella-uniqlo,,,,,,,,,,,,,,,,576703300,2023-05-24T15:41:57.923Z,,,32959999,,,,,,,,,,,,,,,,,
493,,,https://www.vinted.fr/heren/kleding/buitenkleding/jacks/shackets-en-overshirts/3040700877-veste-uniqlo-oversized,,,,,,,,,,,,,,,,576703299,2023-05-24T15:41:56.618Z,,,32959999,,,,,,,,,,,,,,,,,
494,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2857819545-veste-chemise-levis-xs,,,,,,,,,,,,,,,,576593124,2023-05-24T15:41:55.276Z,,,32959999,,,,,,,,,,,,,,,,,
495,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-en-jean/3026945510-futur-farmer-of-usa-ffa-jacket,,,,,,,,,,,,,,,,576593121,2023-05-24T15:41:54.025Z,,,32959999,,,,,,,,,,,,,,,,,
496,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2853222118-veste-levi-s,,,,,,,,,,,,,,,,576593114,2023-05-24T15:41:52.658Z,,,32959999,,,,,,,,,,,,,,,,,
497,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2747109086-giacca-vintage-gap-marrone-scuro,,,,,,,,,,,,,,,,576593112,2023-05-24T15:41:51.265Z,,,32959999,,,,,,,,,,,,,,,,,
498,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2888304202-surchemise-oversize-uniqlo-beige,,,,,,,,,,,,,,,,576175565,2023-05-23T13:47:36.277Z,,,32959999,,,,,,,,,,,,,,,,,
499,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2877589359-veste-chemise-state-of-art-taille-l-100-laine,,,,,,,,,,,,,,,,576175551,2023-05-23T13:47:15.884Z,,,32959999,,,,,,,,,,,,,,,,,
500,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2959003615-veste-jean-blanche,,,,,,,,,,,,,,,,576175550,2023-05-23T13:47:10.431Z,,,32959999,,,,,,,,,,,,,,,,,
501,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2655057592-uniqlo-overshirt,,,,,,,,,,,,,,,,576175548,2023-05-23T13:47:07.801Z,,,32959999,,,,,,,,,,,,,,,,,
502,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2638987942-work-jacket-uniqlo,,,,,,,,,,,,,,,,576175544,2023-05-23T13:47:05.070Z,,,32959999,,,,,,,,,,,,,,,,,
503,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3035940641-veste-uniqlo-u,,,,,,,,,,,,,,,,576175539,2023-05-23T13:47:01.242Z,,,32959999,,,,,,,,,,,,,,,,,
504,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2715318298-soprabito-piu-cappotto,,,,,,,,,,,,,,,,576175535,2023-05-23T13:46:56.004Z,,,32959999,,,,,,,,,,,,,,,,,
505,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2970857522-veste-vintage-a-carreaux,,,,,,,,,,,,,,,,576175528,2023-05-23T13:46:53.355Z,,,32959999,,,,,,,,,,,,,,,,,
506,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2973316764-chemise-beige,,,,,,,,,,,,,,,,576175525,2023-05-23T13:46:50.636Z,,,32959999,,,,,,,,,,,,,,,,,
507,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2912079355-veste-en-jean-beige,,,,,,,,,,,,,,,,576175523,2023-05-23T13:46:48.018Z,,,32959999,,,,,,,,,,,,,,,,,
508,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3004445295-veste-en-velours-cotele-uniqlo,,,,,,,,,,,,,,,,576175516,2023-05-23T13:46:44.007Z,,,32959999,,,,,,,,,,,,,,,,,
509,,,https://www.vinted.fr/hommes/chaussures/mocassins-et-chaussures-bateau/1022726418-mocassin-180-fabrique-pour-sylvestre-vincent-par-jm-weston,,,,,,,,,,,,,,,,576175508,2023-05-23T13:46:36.265Z,,,32959999,,,,,,,,,,,,,,,,,
510,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2940979116-surchemise-velours-cotele-marron-monoprix,,,,,,,,,,,,,,,,576175503,2023-05-23T13:46:29.488Z,,,32959999,,,,,,,,,,,,,,,,,
511,,,https://www.vinted.fr/hombre/ropa/abrigos-y-chaquetas/chaquetas/sobrecamisas/3035606304-veste-couleur-marine,,,,,,,,,,,,,,,,576175490,2023-05-23T13:46:17.187Z,,,32959999,,,,,,,,,,,,,,,,,
512,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2943875704-veste-marlbaro-classics,,,,,,,,,,,,,,,,576101964,2023-05-23T13:47:34.908Z,,,32959999,,,,,,,,,,,,,,,,,
513,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2999576274-chemise-monoprix,,,,,,,,,,,,,,,,576101960,2023-05-23T13:47:30.495Z,,,32959999,,,,,,,,,,,,,,,,,
514,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2751453879-chemise-vintage-en-velours,,,,,,,,,,,,,,,,576101958,2023-05-23T13:47:26.684Z,,,32959999,,,,,,,,,,,,,,,,,
515,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2547308890-chemise-epaisse,,,,,,,,,,,,,,,,576101956,2023-05-23T13:47:25.371Z,,,32959999,,,,,,,,,,,,,,,,,
516,,,https://www.vinted.fr/femmes/vetements/pantalons-and-leggings/pantalons-a-jambes-larges/2558518030-soeur-pantalon-taille-haute-drap-de-laine-gris-ample-modele-etretat-taille-42-neuf,,,,,,,,,,,,,,,,576101953,2023-05-23T13:47:22.732Z,,,32959999,,,,,,,,,,,,,,,,,
517,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3034590464-chemise-beige-uniqlo-oversize,,,,,,,,,,,,,,,,576101951,2023-05-23T13:47:21.334Z,,,32959999,,,,,,,,,,,,,,,,,
518,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2698021642-vesteblouson-vintage-homme,,,,,,,,,,,,,,,,576101944,2023-05-23T13:47:14.597Z,,,32959999,,,,,,,,,,,,,,,,,
519,,,https://www.vinted.fr/hombre/ropa/abrigos-y-chaquetas/chaquetas/sobrecamisas/3027211559-abrigo-lana-vintage,,,,,,,,,,,,,,,,576101942,2023-05-23T13:47:13.280Z,,,32959999,,,,,,,,,,,,,,,,,
520,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2949828323-surchemise-monoprix-velours,,,,,,,,,,,,,,,,576101937,2023-05-23T13:47:11.882Z,,,32959999,,,,,,,,,,,,,,,,,
521,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3017461506-veste-homme-uniqlo,,,,,,,,,,,,,,,,576101932,2023-05-23T13:47:09.188Z,,,32959999,,,,,,,,,,,,,,,,,
522,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2727902604-giacca-uniqlo-bianca,,,,,,,,,,,,,,,,576101931,2023-05-23T13:47:06.404Z,,,32959999,,,,,,,,,,,,,,,,,
523,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2591597454-uniqlo-over-shirt-jacket-m,,,,,,,,,,,,,,,,576101929,2023-05-23T13:47:03.758Z,,,32959999,,,,,,,,,,,,,,,,,
524,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3040172198-veste-uniqlo-telle-m,,,,,,,,,,,,,,,,576101926,2023-05-23T13:46:59.913Z,,,32959999,,,,,,,,,,,,,,,,,
525,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3019222630-surchemise-veste-uniqlo,,,,,,,,,,,,,,,,576101922,2023-05-23T13:46:57.366Z,,,32959999,,,,,,,,,,,,,,,,,
526,,,https://www.vinted.fr/hombre/ropa/abrigos-y-chaquetas/chaquetas/sobrecamisas/3038827973-camisa-pana-talla-m,,,,,,,,,,,,,,,,576101918,2023-05-23T13:46:51.953Z,,,32959999,,,,,,,,,,,,,,,,,
527,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2726536735-chemise-velours-cotele,,,,,,,,,,,,,,,,576101915,2023-05-23T13:46:49.325Z,,,32959999,,,,,,,,,,,,,,,,,
528,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2975861751-chemise-a-carreaux-monoprix,,,,,,,,,,,,,,,,576101913,2023-05-23T13:46:46.700Z,,,32959999,,,,,,,,,,,,,,,,,
529,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3035397099-trenchs-homme-neuf,,,,,,,,,,,,,,,,576101912,2023-05-23T13:46:45.350Z,,,32959999,,,,,,,,,,,,,,,,,
530,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/3036016261-veste-zara,,,,,,,,,,,,,,,,576101911,2023-05-23T13:46:42.636Z,,,32959999,,,,,,,,,,,,,,,,,
531,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2882126538-chemise-uniqlo,,,,,,,,,,,,,,,,576101908,2023-05-23T13:46:40.115Z,,,32959999,,,,,,,,,,,,,,,,,
532,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2411575708-veste-camel-marlboro-classic,,,,,,,,,,,,,,,,576101907,2023-05-23T13:46:38.736Z,,,32959999,,,,,,,,,,,,,,,,,
533,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/3002063193-camicia-in-boucle-vintage-per-uomo-tg-s,,,,,,,,,,,,,,,,576101903,2023-05-23T13:46:34.897Z,,,32959999,,,,,,,,,,,,,,,,,
534,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2981147364-chemise-homme-en-velours-coteles,,,,,,,,,,,,,,,,576101901,2023-05-23T13:46:33.591Z,,,32959999,,,,,,,,,,,,,,,,,
535,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2909313856-veste-monoprix-taille-s,,,,,,,,,,,,,,,,576101900,2023-05-23T13:46:32.210Z,,,32959999,,,,,,,,,,,,,,,,,
536,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2634454140-veste-beige-monoprix,,,,,,,,,,,,,,,,576101897,2023-05-23T13:46:30.809Z,,,32959999,,,,,,,,,,,,,,,,,
537,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3019689109-pour-cet-ete-veste-homme-en-coton-de-chez-monoprix-taille-s,,,,,,,,,,,,,,,,576101895,2023-05-23T13:46:28.233Z,,,32959999,,,,,,,,,,,,,,,,,
538,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2509353886-giacca-uniqlo-beige,,,,,,,,,,,,,,,,576101888,2023-05-23T13:46:18.462Z,,,32959999,,,,,,,,,,,,,,,,,
539,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2714859555-sahariana-marrone-marlboro-classic-urban,,,,,,,,,,,,,,,,576101848,2023-05-23T13:45:35.782Z,,,32959999,,,,,,,,,,,,,,,,,
540,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2912450254-camicia-giacchetto,,,,,,,,,,,,,,,,576101846,2023-05-23T13:45:28.566Z,,,32959999,,,,,,,,,,,,,,,,,
541,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2342118628-veste-legere-bleu-fonce,,,,,,,,,,,,,,,,576101812,2023-05-24T15:34:04.377Z,,,32959999,,,,,,,,,,,,,,,,,
542,,,https://www.vinted.fr/heren/kleding/buitenkleding/jacks/shackets-en-overshirts/3026921898-veste-chemise-beige,,,,,,,,,,,,,,,,575596478,2023-05-19T18:24:15.594Z,,,32959999,,,,,,,,,,,,,,,,,
543,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2681561247-veste-en-velour-cotele-uniqlo,,,,,,,,,,,,,,,,575596393,2023-05-19T18:24:00.932Z,,,32959999,,,,,,,,,,,,,,,,,
544,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2831881477-surchemise-en-coton-olive,,,,,,,,,,,,,,,,575596389,2023-05-19T18:24:00.263Z,,,32959999,,,,,,,,,,,,,,,,,
545,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3028750077-surchemise-en-laine-uniqlo,,,,,,,,,,,,,,,,575596387,2023-05-19T18:23:59.610Z,,,32959999,,,,,,,,,,,,,,,,,
546,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3025701228-giacca-da-uomo-in-velluto,,,,,,,,,,,,,,,,575596351,2023-05-19T18:23:51.361Z,,,32959999,,,,,,,,,,,,,,,,,
547,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3003711660-vintage-men-jacket,,,,,,,,,,,,,,,,575596349,2023-05-19T18:23:50.644Z,,,32959999,,,,,,,,,,,,,,,,,
548,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2596927311-veste-marlboro-classics-xxl,,,,,,,,,,,,,,,,575553622,2023-05-23T13:45:37.037Z,,,32959999,,,,,,,,,,,,,,,,,
549,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2835865536-veste-chemise,,,,,,,,,,,,,,,,575553618,2023-05-23T13:45:32.667Z,,,32959999,,,,,,,,,,,,,,,,,
550,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2505923387-veste,,,,,,,,,,,,,,,,575553617,2023-05-23T13:45:29.821Z,,,32959999,,,,,,,,,,,,,,,,,
551,,,https://www.vinted.fr/uomo/scarpe/scarpe-da-barca-loafer-e-mocassini/1022726418-mocassin-180-fabrique-pour-sylvestre-vincent-par-jm-weston,,,,,,,,,,,,,,,,575553565,2023-05-24T15:38:12.119Z,,,32959999,,,,,,,,,,,,,,,,,
552,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2995430333-veste-marine,,,,,,,,,,,,,,,,575553511,2023-05-24T15:34:07.047Z,,,32959999,,,,,,,,,,,,,,,,,
553,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2888304202-surchemise-oversize-uniqlo-beige,,,,,,,,,,,,,,,,575553510,2023-05-24T15:34:05.686Z,,,32959999,,,,,,,,,,,,,,,,,
554,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2729994104-veste-uniglo,,,,,,,,,,,,,,,,575553508,2023-05-24T15:34:03.055Z,,,32959999,,,,,,,,,,,,,,,,,
555,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/1687505974-veste-uniqlo-mi-saison,,,,,,,,,,,,,,,,575553507,2023-05-24T15:34:01.734Z,,,32959999,,,,,,,,,,,,,,,,,
556,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2807505889-veste-chemise-uniqlo-taille-l,,,,,,,,,,,,,,,,575553505,2023-05-24T15:34:00.422Z,,,32959999,,,,,,,,,,,,,,,,,
557,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2741279279-sue-chemise-uniqlo-beige-l,,,,,,,,,,,,,,,,575553504,2023-05-24T15:33:59.107Z,,,32959999,,,,,,,,,,,,,,,,,
558,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2651469877-veste-uniqlo,,,,,,,,,,,,,,,,575553502,2023-05-24T15:33:57.841Z,,,32959999,,,,,,,,,,,,,,,,,
559,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2911983485-veste-ete-kaki,,,,,,,,,,,,,,,,575553501,2023-05-24T15:33:56.614Z,,,32959999,,,,,,,,,,,,,,,,,
560,,,https://www.vinted.fr/homem/roupa/vestuario-de-exterior/blusoes/casacos-camisa/3019222630-surchemise-veste-uniqlo,,,,,,,,,,,,,,,,575553496,2023-05-24T15:33:55.310Z,,,32959999,,,,,,,,,,,,,,,,,
561,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2991569713-veste-uniqlo,,,,,,,,,,,,,,,,575553492,2023-05-24T15:33:51.290Z,,,32959999,,,,,,,,,,,,,,,,,
562,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2959130191-surchemise-uniqlo-vert,,,,,,,,,,,,,,,,575553490,2023-05-24T15:33:48.163Z,,,32959999,,,,,,,,,,,,,,,,,
563,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2597366007-veste-bleu-tres-sympa,,,,,,,,,,,,,,,,575179429,2023-05-19T00:20:45.098Z,,,32959999,,,,,,,,,,,,,,,,,
564,,,https://www.vinted.fr/uomo/vestiti/abbigliamento-da-esterno/giacche/giacca-camicia/2813079324-chemise-monoprix-lin,,,,,,,,,,,,,,,,575179428,2023-05-19T00:20:44.839Z,,,32959999,,,,,,,,,,,,,,,,,
565,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/3007946366-lot-2-surchemises-lincoton-uniqlo,,,,,,,,,,,,,,,,575179427,2023-05-19T00:20:44.632Z,,,32959999,,,,,,,,,,,,,,,,,
566,,,https://www.vinted.fr/hombre/ropa/abrigos-y-chaquetas/chaquetas/sobrecamisas/2747109086-giacca-vintage-gap-marrone-scuro,,,,,,,,,,,,,,,,575179426,2023-05-19T00:20:44.490Z,,,32959999,,,,,,,,,,,,,,,,,
567,,,https://www.vinted.fr/uomo/vestiti/completi-e-blazer/giacche-e-blazer/2047482248-blazer-bespoke-t46,,,,,,,,,,,,,,,,575157027,2023-05-18T23:18:50.872Z,,,32959999,,,,,,,,,,,,,,,,,
568,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2750387114-chemise-kaki-taille-xstaille-large,,,,,,,,,,,,,,,,550701006,2023-05-24T15:33:41.500Z,,,32959999,,,,,,,,,,,,,,,,,
569,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-chemises/2809786645-giacca-camicia-uomo,,,,,,,,,,,,,,,,547199640,2023-05-18T18:07:21.486Z,,,32959999,,,,,,,,,,,,,,,,,
570,,,https://www.vinted.fr/hommes/vetements/manteaux-and-vestes/vestes/vestes-en-jean/2815542909-veste-en-jeans,,,,,,,,,,,,,,,,547195990,2023-05-18T18:07:21.486Z,,,32959999,,,,,,,,,,,,,,,,,
571,,,https://www.vinted.fr/men/clothes/trousers/wide-legged-trousers/1376004833-pantaloni-uomo-levis,,,,,,,,,,,,,,,,577889368,2023-05-23T18:26:32.544Z,,,32969378,,,,,,,,,,,,,,,,,
572,,,https://www.vinted.fr/heren/kleding/broeken/getailleerde-broeken/2295850601-pantaloni-in-velluto-a-coste,,,,,,,,,,,,,,,,577889362,2023-05-23T18:26:27.508Z,,,32969378,,,,,,,,,,,,,,,,,
573,,,https://www.vinted.fr/hommes/vetements/pantalons/autres/2438107056-pantaloni-a-coste-blu-levis,,,,,,,,,,,,,,,,577889330,2023-05-23T18:26:09.080Z,,,32969378,,,,,,,,,,,,,,,,,
574,,,https://www.vinted.fr/homem/roupa/calcas/calcas-a-medida/2865722693-calcas-dockers-azuis,,,,,,,,,,,,,,,,577889322,2023-05-23T18:26:04.473Z,,,32969378,,,,,,,,,,,,,,,,,
575,,,https://www.vinted.fr/uomo/vestiti/pantaloni/altro/2667244034-pantaloni-velluto-marrone,,,,,,,,,,,,,,,,577889314,2023-05-23T18:25:59.703Z,,,32969378,,,,,,,,,,,,,,,,,
576,,,https://www.vinted.fr/men/clothes/trousers/wide-legged-trousers/2691531563-pantalone-largo-a-coste-vintage-size-w-34,,,,,,,,,,,,,,,,577889217,2023-05-23T18:25:14.709Z,,,32969378,,,,,,,,,,,,,,,,,
577,,,https://www.vinted.fr/hommes/vetements/pantalons/pantalons-skinny/1550276904-pantalones-skinny-azules-marino-levis,,,,,,,,,,,,,,,,577889180,2023-05-23T18:24:53.030Z,,,32969378,,,,,,,,,,,,,,,,,
578,,,https://www.vinted.fr/uomo/vestiti/pantaloni/altro/855694777-pantaloni-levis-originali-anni-70-velluto-a-coste,,,,,,,,,,,,,,,,577889175,2023-05-23T18:24:49.216Z,,,32969378,,,,,,,,,,,,,,,,,
